Image_number,URL,PMID,Pathophysiological_Process,Anatomy,Cell,Subject,Predicate,Object,Source,Subject_Object,Normalized_Subject_Object,Category_BERT_Keywords
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,impaired blood-brain barrier function,Missing,Missing,IL6,decreases,maintenance of blood-brain barrier,CBM,IL6 maintenance of blood-brain barrier,il6 maintenance of blood brain barrier,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,impaired blood-brain barrier function,Missing,Missing,IL10,decreases,maintenance of blood-brain barrier,CBM,IL10 maintenance of blood-brain barrier,il10 maintenance of blood brain barrier,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,impaired blood-brain barrier function,Missing,Missing,IL1B,decreases,maintenance of blood-brain barrier,CBM,IL1B maintenance of blood-brain barrier,il1b maintenance of blood brain barrier,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,impaired blood-brain barrier function,Missing,Missing,TNF,decreases,maintenance of blood-brain barrier,CBM,TNF maintenance of blood-brain barrier,tnf maintenance of blood brain barrier,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,impaired blood-brain barrier function,Missing,Missing,Interferons,decreases,maintenance of blood-brain barrier,CBM,Interferons maintenance of blood-brain barrier,interferons maintenance of blood brain barrier,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,impaired blood-brain barrier function,Missing,Missing,cell stress factor,decreases,maintenance of blood-brain barrier,CBM,cell stress factor maintenance of blood-brain barrier,cell stress factor maintenance of blood brain barrier,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,impaired blood-brain barrier function,Missing,Missing,negative regulation of blood-brain barrier permeability,increases,neurotoxicity,CBM,negative regulation of blood-brain barrier permeability neurotoxicity,negative regulation of blood brain barrier permeability neurotoxicity,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,impaired blood-brain barrier function,Missing,Missing,negative regulation of blood-brain barrier permeability,increases,Neurological deficit,CBM,negative regulation of blood-brain barrier permeability Neurological deficit,negative regulation of blood brain barrier permeability neurological deficit,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,Cytokine storm,increases,cytokine hyperactivation ,CBM,Cytokine storm cytokine hyperactivation ,cytokine storm cytokine hyperactivation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL6,increases,cytokine hyperactivation ,CBM,IL6 cytokine hyperactivation ,il6 cytokine hyperactivation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL10,increases,cytokine hyperactivation ,CBM,IL10 cytokine hyperactivation ,il10 cytokine hyperactivation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL1B,increases,cytokine hyperactivation ,CBM,IL1B cytokine hyperactivation ,il1b cytokine hyperactivation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,TNF,increases,cytokine hyperactivation ,CBM,TNF cytokine hyperactivation ,tnf cytokine hyperactivation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,Interferons,increases,cytokine hyperactivation ,CBM,Interferons cytokine hyperactivation ,interferons cytokine hyperactivation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,cell stress factor,increases,cytokine hyperactivation ,CBM,cell stress factor cytokine hyperactivation ,cell stress factor cytokine hyperactivation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,Cytokine storm,increases,Persistent infection,CBM,Cytokine storm Persistent infection,cytokine storm persistent infection,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL6,increases,Persistent infection,CBM,IL6 Persistent infection,il6 persistent infection,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL10,increases,Persistent infection,CBM,IL10 Persistent infection,il10 persistent infection,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL1B,increases,Persistent infection,CBM,IL1B Persistent infection,il1b persistent infection,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,TNF,increases,Persistent infection,CBM,TNF Persistent infection,tnf persistent infection,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,Interferons,increases,Persistent infection,CBM,Interferons Persistent infection,interferons persistent infection,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,cell stress factor,increases,Persistent infection,CBM,cell stress factor Persistent infection,cell stress factor persistent infection,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,Cytokine storm,increases,astrocyte activation,CBM,Cytokine storm astrocyte activation,cytokine storm astrocyte activation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL6,increases,astrocyte activation,CBM,IL6 astrocyte activation,il6 astrocyte activation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL10,increases,astrocyte activation,CBM,IL10 astrocyte activation,il10 astrocyte activation,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL1B,increases,astrocyte activation,CBM,IL1B astrocyte activation,il1b astrocyte activation,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,TNF,increases,astrocyte activation,CBM,TNF astrocyte activation,tnf astrocyte activation,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,Interferons,increases,astrocyte activation,CBM,Interferons astrocyte activation,interferons astrocyte activation,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,cell stress factor,increases,astrocyte activation,CBM,cell stress factor astrocyte activation,cell stress factor astrocyte activation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,Cytokine storm,increases,T cell activation,CBM,Cytokine storm T cell activation,cytokine storm t cell activation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL6,increases,T cell activation,CBM,IL6 T cell activation,il6 t cell activation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL10,increases,T cell activation,CBM,IL10 T cell activation,il10 t cell activation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,IL1B,increases,T cell activation,CBM,IL1B T cell activation,il1b t cell activation,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,TNF,increases,T cell activation,CBM,TNF T cell activation,tnf t cell activation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,Interferons,increases,T cell activation,CBM,Interferons T cell activation,interferons t cell activation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,cell stress factor,increases,T cell activation,CBM,cell stress factor T cell activation,cell stress factor t cell activation,Immune and Inflammatory Response
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,astrocyte activation,increases,synapse pruning,CBM,astrocyte activation synapse pruning,astrocyte activation synapse pruning,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,T cell activation,increases,neuron apoptotic process,CBM,T cell activation neuron apoptotic process,t cell activation neuron apoptotic process,Viral Entry and Neuroinvasion
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,synapse pruning,increases,neurotoxicity,CBM,synapse pruning neurotoxicity,synapse pruning neurotoxicity,Neurodegenerative Mechanisms
image_90,https://media.springernature.com/lw685/springer-static/image/art%3A10.1134%2FS2079086422060044/MediaObjects/13335_2022_1224_Fig1_HTML.png,Not_found,Missing,Missing,Missing,neuron apoptotic process,increases,Neurological deficit,CBM,neuron apoptotic process Neurological deficit,neuron apoptotic process neurological deficit,Psychological and Neurological Symptoms
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,33737867,Hypoxic injury,Neurons,Missing,low oxygen level,negativeCorrelation,Hypoxia,CBM,low oxygen level Hypoxia,low oxygen level hypoxia,Systemic Cross-Organ Effects
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,33737867,Hypoxic injury,Neurons,Missing,Hypoxia,increases,Alarmins,CBM,Hypoxia Alarmins,hypoxia alarmins,Systemic Cross-Organ Effects
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,33737867,Hypoxic injury,Neurons,Missing,Hypoxia,increases,Pathogen-Associated Molecular Pattern Molecules,CBM,Hypoxia Pathogen-Associated Molecular Pattern Molecules,hypoxia pathogen associated molecular pattern molecules,Systemic Cross-Organ Effects
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,33737867,Hypoxic injury,Neurons,Missing,Alarmins,increases,mature microglial cell,CBM,Alarmins mature microglial cell,alarmins mature microglial cell,Immune and Inflammatory Response
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,33737867,Hypoxic injury,Neurons,Missing,Pathogen-Associated Molecular Pattern Molecules,increases,mature microglial cell,CBM,Pathogen-Associated Molecular Pattern Molecules mature microglial cell,pathogen associated molecular pattern molecules mature microglial cell,Immune and Inflammatory Response
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,33737867,"Stress, Psychological",Missing,Missing,Cellular Stress,increases,mature microglial cell,CBM,Cellular Stress mature microglial cell,cellular stress mature microglial cell,Immune and Inflammatory Response
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,33737867,"Stress, Psychological",Missing,Missing,mature microglial cell,increases,modification of synaptic structure,CBM,mature microglial cell modification of synaptic structure,mature microglial cell modification of synaptic structure,Immune and Inflammatory Response
